ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
Catla Cut Pieces -Without Head Preservative Free,Fresho,248.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40048846_2-fresho-catla-cut-pieces-preservative-free-4-6-pcs.jpg,250,"Eggs, Meat & Fish",Fresh Water Fish
Dates/Kharjura - Ajwa,BB Royal,1250.0,870.0,https://www.bigbasket.com/media/uploads/p/l/40112511_2-bb-royal-dates-ajwa.jpg,500,"Foodgrains, Oil & Masala",Other Dry Fruits
Matte Hair Wax for Men,Set Wet,200.0,130.0,https://www.bigbasket.com/media/uploads/p/l/40185256_1-set-wet-matte-hair-wax-for-men.jpg,60,Beauty & Hygiene,Hair Care & Styling
Bodylicious Deodorant Spray - Urge (For Men),Engage,195.0,146.25,https://www.bigbasket.com/media/uploads/p/l/20001209_1-engage-bodylicious-deodorant-spray-urge-for-men.jpg,150,Beauty & Hygiene,Men's Deodorants
"Anchovy Fish - Whole Cleaned, Preservative Free, 20-30 pcs",Fresho,305.0,219.0,https://www.bigbasket.com/media/uploads/p/l/40227726_1-fresho-anchovy-whole-cut.jpg,250,"Eggs, Meat & Fish",Marine Water Fish
Sun Expert After Sun Cooling Gel,Lakme,200.0,130.0,https://www.bigbasket.com/media/uploads/p/l/40193830_1-lakme-sun-expert-after-sun-cooling-gel.jpg,50,Beauty & Hygiene,Face Care
Underarm Sweat Pads For Men & Women,Sirona,349.0,247.79,https://www.bigbasket.com/media/uploads/p/l/40103447_6-sirona-underarm-sweat-pads-for-men-women.jpg,24,Beauty & Hygiene,Sanitary Napkins
Spicy Cheese Straw,Fresho Signature,75.0,59.0,https://www.bigbasket.com/media/uploads/p/l/40037474_14-fresho-signature-spicy-cheese-straw.jpg,100,"Bakery, Cakes & Dairy",Bread Sticks & Lavash
"Premium Nail Enamel - Glitter Paint, Non-Toxic",Bella Voste,99.0,60.39,https://www.bigbasket.com/media/uploads/p/l/40219649_1-bella-voste-premium-nail-enamel-glitter-paint-non-toxic.jpg,10,Beauty & Hygiene,Nails
Attraction Deodorant for Men - Long Lasting Lime & Mandarin Fragrance,Brut,325.0,179.4,https://www.bigbasket.com/media/uploads/p/l/40095060_7-brut-attraction-deodorant-for-men-long-lasting-lime-mandarin-fragrance.jpg,200,Beauty & Hygiene,Men's Deodorants
Bio Wheat Germ Sleep Cream - BXL Cellular,BIOTIQUE,999.0,679.0,https://www.bigbasket.com/media/uploads/p/l/40120537_5-biotique-bio-wheat-germ-sleep-cream-bxl-cellular.jpg,50,Beauty & Hygiene,Face Care
"Sunscreen Gel - Aloe Vera, SPF 20, Oily & Acne Prone Skin, All Natural, Mineral Line",Aroma Magic ,180.0,135.0,https://www.bigbasket.com/media/uploads/p/l/40051353_3-aroma-magic-sunscreen-gel-aloe-vera.jpg,50,Beauty & Hygiene,Face Care
"Tilapia Fish - Whole Cut, Cleaned, Flavourful, 4-6 pcs",Fresho,109.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40227700_2-fresho-tilapia-fish-whole-cut-cleaned-flavourful.jpg,250,"Eggs, Meat & Fish",Fresh Water Fish
"Shot Fragrant Body Spray - Absolute Series, Game",Layerr,259.0,194.25,https://www.bigbasket.com/media/uploads/p/l/30010273_4-layerr-shot-body-spray-absolute-series-game.jpg,135,Beauty & Hygiene,Women's Deodorants
"Sunscreen Lotion - Cucumber, SPF 30, Normal to Sensitive Skin, All Natural, Mineral Line",Aroma Magic ,325.0,243.75,https://www.bigbasket.com/media/uploads/p/l/40035329_5-aroma-magic-sunscreen-lotion-cucumber.jpg,100,Beauty & Hygiene,Face Care
Mach3 Gift Pack - Razor + 2S Cartridge + Gel,Gillette,599.0,449.25,https://www.bigbasket.com/media/uploads/p/l/40075821_1-gillette-mach3-gift-pack-razor-2s-cartridge-gel.jpg,4,Beauty & Hygiene,Shaving Care
"Perfect Eyeliner - Waterproof, Quick Drying, PL5005",Pink Line,199.0,69.65,https://www.bigbasket.com/media/uploads/p/l/40241088_1-pink-line-perfect-eyeliner-waterproof-quick-drying-pl5005.jpg,4,Beauty & Hygiene,Eyes
Under Eye Gel,Aroma Magic ,210.0,157.5,https://www.bigbasket.com/media/uploads/p/l/40035401_3-aroma-magic-under-eye-gel.jpg,20,Beauty & Hygiene,Eye Care
Flawless Liquid Concealer,Blue Heaven,170.0,122.4,https://www.bigbasket.com/media/uploads/p/l/40208256_3-blue-heaven-flawless-liquid-concealer.jpg,16,Beauty & Hygiene,Face
"Flat Dry Mop - With Steel Stick, Micro Fiber, Expandable",Liao,899.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40115484_3-liao-flat-dry-mop-with-steel-stick-micro-fiber-expandable.jpg,1,Cleaning & Household,"Mops, Wipers"
Rosehip Pure Coldpressed Oil,StBotanica,999.0,649.35,https://www.bigbasket.com/media/uploads/p/l/40140588_8-stbotanica-rosehip-pure-coldpressed-oil.jpg,50,Beauty & Hygiene,Aromatherapy
Beard Wash - The Irish Royale,Beardo,350.0,210.0,https://www.bigbasket.com/media/uploads/p/l/40093529_4-beardo-beard-wash-the-irish-royale.jpg,100,Beauty & Hygiene,Moustache & Beard Care
"Namkeen - Indori Mixture/Tikha Mitha Mixture, Teatime Snack",Tasties Origins,109.0,59.0,https://www.bigbasket.com/media/uploads/p/l/40220372_3-tasties-origins-namkeen-indori-mixture.jpg,150,Snacks & Branded Foods,Namkeen & Savoury Snacks
"100% Belgian Milk Chocolate - Sea Salt, 34% Cocoa Solids",Lindberg,189.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40100822_11-lindberg-sea-salt-pure-belgian-milk-chocolate.jpg,50,Gourmet & World Food,International Chocolates
"100% Belgian Milk Chocolate - Crunchy Caramel, 34% Cocoa Solids",Lindberg,189.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40100823_11-lindberg-crunchy-caramel-pure-belgian-milk-chocolate.jpg,50,Gourmet & World Food,International Chocolates
Pro Super Soft Reusable FDA Approved Menstrual Cup With Medical Grade Silicon - Medium,Sirona,499.0,424.0,https://www.bigbasket.com/media/uploads/p/l/40202389_2-sirona-pro-super-soft-reusable-fda-approved-menstrual-cup-with-medical-grade-silicon-medium.jpg,1,Beauty & Hygiene,Tampons & Menstrual Cups
Walnut Face Scrub,VLCC,220.0,154.0,https://www.bigbasket.com/media/uploads/p/l/20001491_6-vlcc-walnut-face-scrub.jpg,80,Beauty & Hygiene,Face Care
"Kolkata/Bengali Desi Tengra Fish - Whole, Uncleaned",Fresho,387.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40248644_2-fresho-tengra-fish-whole-uncleaned-fresh-flavourful.jpg,500,"Eggs, Meat & Fish",Fresh Water Fish
"Perfumed Water - Sweet, Natural Sensation",Chicco,699.0,489.3,https://www.bigbasket.com/media/uploads/p/l/40122865_3-chicco-perfumed-water-sweet-natural-sensation.jpg,100,Baby Care,Baby Bath
Baby Powder With Fragrance,Pigeon Steel,99.0,59.4,https://www.bigbasket.com/media/uploads/p/l/40153304_1-pigeon-baby-powder-with-fragrance.jpg,100,Baby Care,Baby Powder
Night Cream - Vitamin E,Aroma Magic ,375.0,281.25,https://www.bigbasket.com/media/uploads/p/l/40050774_2-aroma-magic-night-cream-vitamin-e.jpg,50,Beauty & Hygiene,Face Care
"Face Wash - White Tea & Chamomile, Everyday Pollution Defence, All Skin Types, No Chemicals, Paraben Free",Aroma Magic ,185.0,138.75,https://www.bigbasket.com/media/uploads/p/l/40035404_2-aroma-magic-face-wash-white-tea-chamomile.jpg,100,Beauty & Hygiene,Face Care
Facial Foam - Absolute Perfect Radiance,Lakme,499.0,374.0,https://www.bigbasket.com/media/uploads/p/l/40096653_2-lakme-facial-foam-absolute-perfect-radiance.jpg,130,Beauty & Hygiene,Face Care
By Salman Khan Perfumed Deodorant Body Spray - Swag + Tiger,FRSH,498.0,224.1,https://www.bigbasket.com/media/uploads/p/l/40225992_1-frsh-by-salman-khan-perfumed-deodorant-body-spray-swag-tiger.jpg,200,Beauty & Hygiene,Men's Deodorants
Waffy Strawberry Flavoured Rolls - Creamy,Dukes,275.0,137.5,https://www.bigbasket.com/media/uploads/p/l/286586_7-dukes-waffy-roll-strawberry.jpg,300,Snacks & Branded Foods,Cream Biscuits & Wafers
"Petals - Mandya Pad, Classic",Stonesoup,275.0,192.5,https://www.bigbasket.com/media/uploads/p/l/40202099_1-stonesoup-petals-mandya-pad-classic.jpg,1,Beauty & Hygiene,Sanitary Napkins
"Vatika Select Shampoo - Moroccan Argan Oil, Moisturise & Smooth",Dabur,449.0,301.0,https://www.bigbasket.com/media/uploads/p/l/40213596_2-dabur-vatika-select-shampoo-moroccan-argan-oil-moisturise-smooth.jpg,300,Beauty & Hygiene,Shampoo & Conditioner
"Luscious Hydration Body Lotion - For Refreshed & Healthy Looking Skin, With Coconut Water & Mimosa Flower Aroma",Love Beauty & Planet,500.0,375.0,https://www.bigbasket.com/media/uploads/p/l/40183656_3-love-beauty-planet-luscious-hydration-body-lotion-coconut-water-mimosa-flower-aroma.jpg,400,Beauty & Hygiene,Body Care
Nail Enamel,Street Wear,140.0,98.0,https://www.bigbasket.com/media/uploads/p/l/40203966_2-street-wear-nail-enamel.jpg,8,Beauty & Hygiene,Nails
Black Grape,Fresho Signature,85.0,65.0,https://www.bigbasket.com/media/uploads/p/l/40076826_6-fresho-signature-dry-fruit-black-grape.jpg,50,Gourmet & World Food,Dry Fruits & Berries
Multipurpose Plastic Basket For Fruits/Vegetable With Lid - Assorted Colour,Asian,677.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40199887_6-asian-multipurpose-plastic-basket-for-fruitsvegetable-with-lid-assorted-colour.jpg,3,Cleaning & Household,"Laundry, Storage Baskets"
Purifying Toner,Kaya Clinic,350.0,245.0,https://www.bigbasket.com/media/uploads/p/l/40078406_3-kaya-clinic-purifying-toner.jpg,100,Beauty & Hygiene,Face Care
Divyaa Kumkum -11 In 1 Bindi,Eyetex,70.0,52.5,https://www.bigbasket.com/media/uploads/p/l/40223639_1-eyetex-divyaa-kumkum-11-in-1.jpg,17,Beauty & Hygiene,Face
"Deodorant Body Spray - Lionpride, 0% Gas & 24 Hour Freshness, Long-Lasting Fragrance",Old Spice,249.0,181.5,https://www.bigbasket.com/media/uploads/p/l/40190665_3-old-spice-deodorant-body-spray-lionpride-0-gas-24-hour-freshness-long-lasting-fragrance.jpg,140,Beauty & Hygiene,Men's Deodorants
"Biodegradable Super Soft Black Sanitary Napkins - Small, Day Pads, Antibacterial, Ultra Thin & Rash Free Protection",Sirona,249.0,159.36,https://www.bigbasket.com/media/uploads/p/l/40202384_2-sirona-biodegradable-super-soft-black-sanitary-napkins-small-day-pads-antibacterial-ultra-thin-rash-free-protection.jpg,10,Beauty & Hygiene,Sanitary Napkins
"Biodegradable Super Soft Black Sanitary Napkins - Large, Night Use, Antibacterial, Ultra Thin & Rash Free Protection",Sirona,259.0,157.99,https://www.bigbasket.com/media/uploads/p/l/40202385_2-sirona-biodegradable-super-soft-black-sanitary-napkins-large-night-use-antibacterial-ultra-thin-rash-free-protection.jpg,10,Beauty & Hygiene,Sanitary Napkins
"Rohu Steaks Fish - Large, Fresh & Flavourful",Fresho,374.0,269.0,https://www.bigbasket.com/media/uploads/p/l/40227696_1-fresho-rohu-steaks-large-fresh-flavourful.jpg,500,"Eggs, Meat & Fish",Fresh Water Fish
"Organic Pure Water Baby Wet Wipes - Super Soft, Pediatrician Certified, Hypoallergenic, Derma Tested, Vegan",Goodnessme,570.0,228.0,https://www.bigbasket.com/media/uploads/p/l/40242193_1-goodnessme-organic-pure-water-baby-wet-wipes-super-soft-pediatrician-certified-hypoallergenic-derma-tested-vegan.jpg,72,Baby Care,Baby Wipes
Advansed Men Hair Cream - Anti Hairfall,Parachute ,267.0,200.25,https://www.bigbasket.com/media/uploads/p/l/40120496_1-parachute-advansed-men-hair-cream-anti-hairfall.jpg,100,Beauty & Hygiene,Hair Care & Styling
"Autumn Edition Ultra Enriching Body Lotion Moisturiser - Dry to Very Dry Skin, Argan Oil, Avacado Butter",ST. D'VENCE,499.0,374.25,https://www.bigbasket.com/media/uploads/p/l/40138139_1-st-dvence-argan-oil-avocado-butter-body-lotion-for-very-dry-skin-autumn-edition.jpg,300,Beauty & Hygiene,Body Care
Soft Matte Lip Gloss,Swiss Beauty,249.0,186.75,https://www.bigbasket.com/media/uploads/p/l/40219871_1-swiss-beauty-soft-matte-lip-gloss.jpg,6,Beauty & Hygiene,Lips
Maxlash Volumising Botanical Waterproof Mascara - Black,Lotus Makeup,345.0,258.75,https://www.bigbasket.com/media/uploads/p/l/40030508_3-lotus-makeup-maxlash-volumising-botanical-waterproof-mascara-black.jpg,4,Beauty & Hygiene,Eyes
"Ayurveda Skin Brightening Face Wash - Haldi & Chandan, Paraben Free Certified & Soap Free Formulation",VLCC,125.0,87.5,https://www.bigbasket.com/media/uploads/p/l/40137933_2-vlcc-ayurveda-skin-brightening-haldi-chandan-face-wash.jpg,100,Beauty & Hygiene,Face Care
Claywhite Black Clay Skin Whitening Face Pack,Lotus Herbals,605.0,484.0,https://www.bigbasket.com/media/uploads/p/l/40030674_3-lotus-herbals-claywhite-black-clay-skin-whitening-face-pack.jpg,350,Beauty & Hygiene,Face Care
Clay white Black Clay Skin Whitening Face Pack,Lotus Herbals,345.0,276.0,https://www.bigbasket.com/media/uploads/p/l/174695_3-lotus-herbals-clay-white-black-clay-skin-whitening-face-pack.jpg,120,Beauty & Hygiene,Face Care
"Hydrating Mask - With Rosehip Oil & Seaweed Algae, Moisturises Skin",Be Soulfull,599.0,389.35,https://www.bigbasket.com/media/uploads/p/l/40238540_1-be-soulfull-hydrating-mask-with-rosehip-oil-seaweed-algae-moisturises-skin.jpg,50,Beauty & Hygiene,Face Care
Cinnamon Swirls,Unroll,179.0,134.25,https://www.bigbasket.com/media/uploads/p/l/40110586_3-unroll-cinnamon-swirls.jpg,300,Snacks & Branded Foods,Frozen Veg Snacks
Omega Seed Mix,Nourish Organics,250.0,187.5,https://www.bigbasket.com/media/uploads/p/l/900448373_2-nourish-organics-omega-seed-mix.jpg,150,Gourmet & World Food,Roasted Seeds & Nuts
Color Crush Nail Art - F4,Lakme,155.0,103.85,https://www.bigbasket.com/media/uploads/p/l/40188665_2-lakme-color-crush-nail-art-f4.jpg,6,Beauty & Hygiene,Nails
"Almond Oil - Pure, Natural, Cold Pressed, For Glowing Skin & Hair",Soulflower,650.0,390.0,https://www.bigbasket.com/media/uploads/p/l/40233952_1-soulflower-almond-oil-pure-natural-cold-pressed-for-glowing-skin-hair.jpg,120,Beauty & Hygiene,Hair Oil & Serum
"Chicken Burger Patty - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",Fresho,197.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40250803_1-fresho-chicken-burger-patty-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,4,"Eggs, Meat & Fish",Marinated Meat
"Sunscreen Screen Spray SC-90 - Red Pomegranate Protection, Non-Greasy & Cruelty Free",Swiss Beauty,349.0,244.3,https://www.bigbasket.com/media/uploads/p/l/40223829_1-swiss-beauty-sunscreen-screen-spray-sc-90-red-pomegranate-protection-non-greasy-cruelty-free.jpg,150,Beauty & Hygiene,Face Care
Daily Moisturising Cream,The Man Company,349.0,255.0,https://www.bigbasket.com/media/uploads/p/l/40170371_1-the-man-company-daily-moisturising-cream.jpg,50,Beauty & Hygiene,Face & Body
Street Wear Nail Enamel,Street Wear,140.0,105.0,https://www.bigbasket.com/media/uploads/p/l/40153042_2-street-wear-street-wear-nail-enamel.jpg,8,Beauty & Hygiene,Nails
"Foot/Pedicure Filer - With Scrubber, Durable, Rustproof, Grey & Red, DP100185",Titania,609.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40247338_1-titania-men-softtouch-foot-rasp-with-filer-23-cm-grey-red-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
"Tilapia Fish Fillet - Preservative Free, 2 To 4 pcs",Fresho,471.0,339.0,https://www.bigbasket.com/media/uploads/p/l/40075994_3-fresho-tilapia-fish-fillet-preservative-free-8-12-pcs.jpg,500,"Eggs, Meat & Fish",Fresh Water Fish
"Mini Tweezer Set - For Eyebrows, Upper Lip, Facial Hair",Gubb,159.0,119.25,https://www.bigbasket.com/media/uploads/p/l/40213771_1-gubb-mini-tweezer-set-for-eyebrows-upper-lip-facial-hair.jpg,3,Beauty & Hygiene,Makeup Accessories
"Face Scrub - Mineral Glow, Reduces Fine Lines & Brightens, All Skin Types, 100% Free of Parabens, Harsh Chemicals & Alcohol",Aroma Magic ,310.0,232.5,https://www.bigbasket.com/media/uploads/p/l/40136499_1-aroma-magic-scrub-mineral-glow.jpg,200,Beauty & Hygiene,Face Care
Baby Moisturizing Lotion,Pigeon Steel,215.0,126.75,https://www.bigbasket.com/media/uploads/p/l/40203655_1-pigeon-baby-moisturizing-lotion.jpg,200,Baby Care,Baby Creams & Lotions
Ultimo Blends Charcoal Face Pack,VLCC,350.0,210.0,https://www.bigbasket.com/media/uploads/p/l/40162600_2-vlcc-ultimo-blends-charcoal-face-pack.jpg,100,Beauty & Hygiene,Face Care
Tinted Lip Balm,Miss Claire,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40204657_2-miss-claire-tinted-lip-balm.jpg,3,Beauty & Hygiene,Lips
2 In 1 Nail File & Cuticle Trimmer,Gubb,115.0,86.25,https://www.bigbasket.com/media/uploads/p/l/40229185_1-gubb-2-in-1-nail-file-cuticle-triler.jpg,1,Beauty & Hygiene,Nails
Facial Kit - Pearl,Aroma Magic ,1150.0,862.5,https://www.bigbasket.com/media/uploads/p/l/40136771_2-aroma-magic-facial-kit-pearl.jpg,240,Beauty & Hygiene,Face Care
Masala Lavash,Fresho Signature,95.0,77.0,https://www.bigbasket.com/media/uploads/p/l/40112539_12-fresho-signature-masala-lavash.jpg,100,"Bakery, Cakes & Dairy",Bread Sticks & Lavash
"Brightening & Revitalizing Face Wash - Rice Water, Foaming Cleanser, For All Skin Types, Free from Harmful Chemicals & Paraben",Glamveda,350.0,227.5,https://www.bigbasket.com/media/uploads/p/l/40187622_3-glamveda-rice-water-brighteing-foaming-face-wash.jpg,150,Beauty & Hygiene,Face Care
"Wormzwin - Herbal Deworming Syrup, For Kids",SIDDHAYU,195.0,146.25,https://www.bigbasket.com/media/uploads/p/l/40201477_1-baidyanath-nagpur-wormzwin-herbal-deworming-syrup-for-kids.jpg,150,Beauty & Hygiene,Ayurveda
"Global Edition, Miami Magic",Set Wet,250.0,112.5,https://www.bigbasket.com/media/uploads/p/l/40185267_4-set-wet-global-edition-miami-magic.jpg,120,Beauty & Hygiene,Men's Deodorants
Ultra Glow Eyeshadow Palette,Miss Claire,595.0,416.5,https://www.bigbasket.com/media/uploads/p/l/40204627_2-miss-claire-ultra-glow-eyeshadow-palette.jpg,16,Beauty & Hygiene,Eyes
"pH 5.5 Moisture Balancing & Healthy Cleansing Gel Face Wash With Calendula, Ceramides, Vitamin B5, E",Joy,225.0,157.5,https://www.bigbasket.com/media/uploads/p/l/40214994_1-joy-ph-55-moisture-balancing-healthy-cleansing-gel-face-wash-with-calendula-ceramides-vitamin-b5-e.jpg,150,Beauty & Hygiene,Face Care
Revitalift Crystal Micro-Essence,Loreal Paris,1400.0,980.0,https://www.bigbasket.com/media/uploads/p/l/40192793_1-loreal-paris-revitalift-crystal-micro-essence.jpg,130,Beauty & Hygiene,Face Care
9 to 5 Pure Rouge Blusher,Lakme,500.0,375.0,https://www.bigbasket.com/media/uploads/p/l/40142951_1-lakme-9-to-5-pure-rouge-blusher.jpg,6,Beauty & Hygiene,Face
"Canada - Weightless Creme Lipstick, Wine Drop 20",Faces,249.0,161.85,https://www.bigbasket.com/media/uploads/p/l/40188756_1-faces-canada-weightless-creme-lipstick-wine-drop-20.jpg,4,Beauty & Hygiene,Lips
"Stainless Steel Double Wall Coffee/Tea Mug - Plain, Durable, Sturdy, Long Lasting",Coconut,299.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40268036_1-coconut-stainless-steel-double-wall-coffeetea-mug-plain-durable-sturdy-long-lasting.jpg,250,"Kitchen, Garden & Pets",Plates & Tumblers
"Flora Microwave Bowl Set - Blue, Stainless Steel, Food Grade, Dishwasher Safe, Airtight, BPA Free",Jensons,1395.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40268263_3-jensons-flora-microwave-bowl-set-blue-food-grade-dishwasher-safe-airtight-bpa-free.jpg,3,"Kitchen, Garden & Pets",Microwavable Cookware
"Flora Microwave Bowl Set - Green, Stainless Steel, Food Grade, Dishwasher Safe, Airtight, BPA Free",Jensons,1395.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40268262_1-jensons-flora-microwave-bowl-set-green-food-grade-dishwasher-safe-airtight-bpa-free.jpg,3,"Kitchen, Garden & Pets",Microwavable Cookware
"Home Makers Set - Knives & Scissor, For Kitchen & Catering, Sharp Blades, Sturdy Handle",Cartini by Godrej,640.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40268245_2-cartini-by-godrej-home-makers-set-for-kitchen-catering-sharp-blades-sturdy-handle.jpg,4,"Kitchen, Garden & Pets",Knives & Peelers
Ganesh & Golden Beads Rakhi With Red Thread - For Raksha Bandhan,Unique Arts & Interiors,60.0,19.0,https://www.bigbasket.com/media/uploads/p/l/40268186_2-unique-arts-interiors-ganesh-golden-beads-rakhi-with-red-thread-for-raksha-bandhan.jpg,1,Cleaning & Household,Rakhi
"Chopping/Cutting Board - Wooden, Durable & Sturdy",Elephant ,299.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40268329_3-elephant-choppingcutting-board-wooden-durable-sturdy.jpg,1,"Kitchen, Garden & Pets",Choppers & Graters
"White Prawns - Fresh, Peeled & De-Veined",Fresho,1017.0,731.0,https://www.bigbasket.com/media/uploads/p/l/40227752_2-fresho-white-prawns-fresh-peeled-de-veined.jpg,500,"Eggs, Meat & Fish",Fresh Water Fish
"75+ SPF UVA/UVB Sunscreen Ultra Soothing Body Lotion - Bio Vera, 100% Botanical Extracts",BIOTIQUE,590.0,407.0,https://www.bigbasket.com/media/uploads/p/l/100013013_11-biotique-bio-vera-aloe-vera-face-body-sun-lotion-spf-75.jpg,190,Beauty & Hygiene,Body Care
Rosemary Oil,Organic Harvest,400.0,288.0,https://www.bigbasket.com/media/uploads/p/l/40034188_5-organic-harvest-rosemary-oil.jpg,10,Beauty & Hygiene,Aromatherapy
"Menstrual Cup - Wings, Regular",Stonesoup,945.0,567.0,https://www.bigbasket.com/media/uploads/p/l/40090774_7-stonesoup-menstrual-cup-wings-regular.jpg,23,Beauty & Hygiene,Tampons & Menstrual Cups
"Menstrual Cup - Wings, Soft",Stonesoup,945.0,567.0,https://www.bigbasket.com/media/uploads/p/l/40127725_4-stonesoup-menstrual-cup-wings-soft.jpg,23,Beauty & Hygiene,Tampons & Menstrual Cups
