ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory,Absolute_Url
"Naturals Liquid Hand Wash - Orchid & Milk, Wash Away Germs",Palmolive,125.00,99.00,https://www.bigbasket.com/media/uploads/p/l/40057728_6-palmolive-hand-wash-naturals-black-orchid-milk.jpg,250 ml,Beauty & Hygiene,Hand Wash & Sanitizers,https://www.bigbasket.com/pd/40057728/palmolive-hand-wash-naturals-black-orchid-milk-250-ml-pump/
"Hand Wash - Orchid & Milk, Irresistible Softness, Wash Away Germs",Palmolive,199.00,139.00,https://www.bigbasket.com/media/uploads/p/l/40195545_2-palmolive-orchid-milk-liquid-handwash-refill.jpg,750 ml,Beauty & Hygiene,Hand Wash & Sanitizers,https://www.bigbasket.com/pd/40195545/palmolive-orchid-milk-liquid-handwash-refill-750-ml/
Anjeer/Figs/Atti Hannu,BB Popular,200.00,125.00,https://www.bigbasket.com/media/uploads/p/l/40019555_6-bb-popular-anjeer-figs.jpg,100 g,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/40019555/bb-popular-anjeer-figs-100-g/
Anjeer/Figs/Atti Hannu,BB Popular,400.00,248.00,https://www.bigbasket.com/media/uploads/p/l/40019556_5-bb-popular-anjeer-figs.jpg,200 g,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/40019556/bb-popular-anjeer-figs-200-g/
Anjeer/Figs/Atti Hannu,BB Popular,1000.00,615.00,https://www.bigbasket.com/media/uploads/p/l/40112518_7-bb-popular-anjeer-figs.jpg,500 g,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/40112518/bb-popular-anjeer-figs-500-g/
"Baby-Dry Diaper Pants - Small, 4-8 kg, Lotion with Aloe Vera",Pampers ,80.00,80.00,https://www.bigbasket.com/media/uploads/p/l/20004610_5-pampers-new-small-2-diaper-pants.jpg,2 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/20004610/pampers-new-small-2-diaper-pants-2-pcs/
"All-Round Protection Diaper Pants - New Baby, Up to 5 kg, Anti-Rash, Ultra Absorb, Leakage Prevention for upto 12 Hours",Pampers ,1049.00,663.00,https://www.bigbasket.com/media/uploads/p/l/40141639_7-pampers-diaper-pants-new-born.jpg,86 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/40141639/pampers-diaper-pants-new-born-86-pcs/
Diaper Pants - Small,Pampers ,399.00,361.00,https://www.bigbasket.com/media/uploads/p/l/20004779_15-pampers-diaper-pants-small.jpg,32 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/20004779/pampers-diaper-pants-small-32-pcs/
"All-Round Protection Diaper Pants - S, 4-8 kg, Anti-Rash, Ultra Absorb",Pampers ,2799.00,2799.00,https://www.bigbasket.com/media/uploads/p/l/40178127_5-pampers-diaper-pants-super-value-box-small.jpg,224 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/40178127/pampers-diaper-pants-super-value-box-small-224-pcs/
Diaper Pants - Small,Pampers ,1199.00,744.50,https://www.bigbasket.com/media/uploads/p/l/40114359_8-pampers-diaper-pants-small.jpg,86 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/40114359/pampers-diaper-pants-small-86-pcs/
Diaper Pants - Small,Pampers ,799.00,561.00,https://www.bigbasket.com/media/uploads/p/l/40136607_7-pampers-diaper-pants-small.jpg,56 pcs,Baby Care,Diapers,https://www.bigbasket.com/pd/40136607/pampers-diaper-pants-small-56-pcs/
"Bodywash - Aroma Therapy Absolute Relax, Imported Shower Gel",Palmolive,458.00,286.40,https://www.bigbasket.com/media/uploads/p/l/1205009_2-palmolive-bodywash-aroma-therapy-absolute-relax-imported-shower-gel.jpg,2x250 ml,Beauty & Hygiene,Shower Gel & Body Wash,https://www.bigbasket.com/pd/1205009/palmolive-bodywash-aroma-therapy-absolute-relax-imported-shower-gel-2x250-ml/
"Shower Gel - Aroma, Absolute Relax",Palmolive,539.00,323.00,https://www.bigbasket.com/media/uploads/p/l/40090363_5-palmolive-shower-gel-aroma-absolute-relax.jpg,750 ml,Beauty & Hygiene,Shower Gel & Body Wash,https://www.bigbasket.com/pd/40090363/palmolive-shower-gel-aroma-absolute-relax-750-ml/
Shower Gel - Aroma Absolute Relax,Palmolive,229.00,179.00,https://www.bigbasket.com/media/uploads/p/l/100033565_10-palmolive-shower-gel-aroma-absolute-relax.jpg,250 ml,Beauty & Hygiene,Shower Gel & Body Wash,https://www.bigbasket.com/pd/100033565/palmolive-shower-gel-aroma-absolute-relax-250-ml/
Shower Gel - Aroma Absolute Relax,Palmolive,687.00,473.85,https://www.bigbasket.com/media/uploads/p/l/1206623_2-palmolive-shower-gel-aroma-absolute-relax.jpg,3x250 ml,Beauty & Hygiene,Shower Gel & Body Wash,https://www.bigbasket.com/pd/1206623/palmolive-shower-gel-aroma-absolute-relax-3x250-ml/
Wipes - Gentle Baby,Himalaya Baby,200.00,150.00,https://www.bigbasket.com/media/uploads/p/l/20002825_6-himalaya-baby-wipes-gentle-baby.jpg,72 pcs,Baby Care,Baby Wipes,https://www.bigbasket.com/pd/20002825/himalaya-baby-wipes-gentle-baby-72-pcs-pouch/
"Mutton - Curry Cut, From Whole Carcass Antibiotic Residue-Free, Growth Hormone-Free,10-15 pcs",Fresho,778.00,478.50,https://www.bigbasket.com/media/uploads/p/l/40048912_4-fresho-mutton-curry-cut-from-whole-carcass-antibiotic-residue-free-growth-hormone-free-8-10-pcs.jpg,500 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40048912/fresho-mutton-curry-cut-from-whole-carcass-antibiotic-residue-free-growth-hormone-free-8-10-pcs-500-g/
"Mutton - Curry Cut, From Whole Carcass, Antibiotic Residue-Free, 28 to 34 pcs",Fresho,1458.00,797.00,https://www.bigbasket.com/media/uploads/p/l/40048913_4-fresho-mutton-curry-cut-from-whole-carcass-8-10-pcs-antibiotic-residue-free-growth-hormone-free.jpg,1 kg,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40048913/fresho-mutton-curry-cut-from-whole-carcass-8-10-pcs-antibiotic-residue-free-growth-hormone-free-1-kg/
"Mutton - Curry Cut, Antibiotic Residue-Free, Growth Hormone-Free, 7 To 9 pcs",Fresho,416.00,299.00,https://www.bigbasket.com/media/uploads/p/l/40048911_4-fresho-mutton-curry-cut-antibiotic-residue-free-growth-hormone-free.jpg,250 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40048911/fresho-mutton-curry-cut-antibiotic-residue-free-growth-hormone-free-250-g/
"Ruby Granite Gift Set Non-Stick Cookware - Red, Dosa Tawa 26 cm + Fry Pan 24 cm + Kadai 24 cm + Glass Lid + 3 Nylon Spoon, Aluminium",Nirlon,3499.00,1129.00,https://www.bigbasket.com/media/uploads/p/l/40200077_4-nirlon-non-stick-cookware-set-with-glass-lid-nylon-spoon-granite-coating-red.jpg,7 pcs,"Kitchen, Garden & Pets",Cookware Sets,https://www.bigbasket.com/pd/40200077/nirlon-non-stick-cookware-set-with-glass-lid-nylon-spoon-granite-coating-red-7-pcs/
"Farm Eggs - Brown, Medium, Antibiotic Residue-Free",Fresho,90.00,63.00,https://www.bigbasket.com/media/uploads/p/l/40038379_9-fresho-farm-eggs-brown-medium-antibiotic-residue-free.jpg,6 pcs,"Eggs, Meat & Fish",Protein Eggs,https://www.bigbasket.com/pd/40038379/fresho-farm-eggs-brown-medium-antibiotic-residue-free-6-pcs/
New Rice/Akki - Sona Masoori,BB Popular,55.00,43.00,https://www.bigbasket.com/media/uploads/p/l/40128963_3-bb-popular-new-rice-sona-masoori.jpg,1 kg,"Foodgrains, Oil & Masala",Raw Rice,https://www.bigbasket.com/pd/40128963/bb-popular-new-rice-sona-masoori-1-kg/
New Rice/Akki - Sona Masoori,BB Popular,275.00,205.00,https://www.bigbasket.com/media/uploads/p/l/40128964_2-bb-popular-new-rice-sona-masoori.jpg,5 kg,"Foodgrains, Oil & Masala",Raw Rice,https://www.bigbasket.com/pd/40128964/bb-popular-new-rice-sona-masoori-5-kg/
Everyday Basmati Rice 5 kg + Rice Bran Oil 1 L * 2 Pack,Fortune ,939.00,679.00,https://www.bigbasket.com/media/uploads/p/l/1221271_1-fortune-everyday-basmati-rice-5-kg-rice-bran-oil-1-l.jpg,Combo,"Foodgrains, Oil & Masala",Basmati Rice,https://www.bigbasket.com/pd/1221271/fortune-everyday-basmati-rice-5-kg-rice-bran-oil-1-l-combo-pouch/
Fortune Everyday Basmati Rice 5 kg +  Rice Bran Oil 2x1 L Pouch,Fortune ,1138.00,829.00,https://www.bigbasket.com/media/uploads/p/l/1221351_1-fortune-fortune-everyday-basmati-rice-5-kg-rice-bran-oil-2x1-l-pouch.jpg,Combo,"Foodgrains, Oil & Masala",Basmati Rice,https://www.bigbasket.com/pd/1221351/fortune-fortune-everyday-basmati-rice-5-kg-rice-bran-oil-2x1-l-pouch-combo/
Fresh Active Roll On,Nivea Men,398.00,218.90,https://www.bigbasket.com/media/uploads/p/l/1213522_3-nivea-men-fresh-active-roll-on.jpg,2x50 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/1213522/nivea-men-fresh-active-roll-on-2x50-ml-can/
"Men - Deodorant Roll On, Fresh Active, 48H Long Lasting Freshness",Nivea,99.00,94.05,https://www.bigbasket.com/media/uploads/p/l/40243493_1-nivea-men-deodorant-roll-on-fresh-active-48h-long-lasting-freshness.jpg,25 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/40243493/nivea-men-deodorant-roll-on-fresh-active-48h-long-lasting-freshness-25-ml/
"Roll On Deodorant - Fresh Active, For Men",Nivea Men,199.00,159.20,https://www.bigbasket.com/media/uploads/p/l/307950_6-nivea-men-roll-on-deodorant-fresh-active-for-men.jpg,50 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/307950/nivea-men-roll-on-deodorant-fresh-active-for-men-50-ml-can/
"Everfresh+ Anti-Germ Gel Toothpaste Red Hot, 3x(2x150 g) Multipack",Closeup,546.00,399.48,https://www.bigbasket.com/media/uploads/p/l/1214869_1-closeup-everfresh-anti-germ-gel-toothpaste-red-hot-3x2x150-g-multipack.jpg,3x(2x150 g),Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/1214869/closeup-everfresh-anti-germ-gel-toothpaste-red-hot-3x2x150-g-multipack-3x2x150-g/
Everfresh+ Anti-Germ Gel Toothpaste - Red Hot,Close Up,101.00,82.00,https://www.bigbasket.com/media/uploads/p/l/266639_16-close-up-everfresh-anti-germ-gel-toothpaste-red-hot.jpg,150 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/266639/close-up-everfresh-anti-germ-gel-toothpaste-red-hot-150-g/
Everfresh+ Anti-Germ Gel Toothpaste - Red Hot,Close Up,404.00,303.00,https://www.bigbasket.com/media/uploads/p/l/40016661_6-close-up-everfresh-anti-germ-gel-toothpaste-red-hot.jpg,150 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/40016661/close-up-everfresh-anti-germ-gel-toothpaste-red-hot-150-g/
Everfresh+ Anti-Germ Gel Toothpaste - Red Hot,Close Up,182.00,141.00,https://www.bigbasket.com/media/uploads/p/l/266655_15-close-up-everfresh-anti-germ-gel-toothpaste-red-hot.jpg,150 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/266655/close-up-everfresh-anti-germ-gel-toothpaste-red-hot-150-g/
"Dark Fantasy - Choco Fills, Original Filled Cookies, With Choco Crème",Sunfeast,170.00,127.50,https://www.bigbasket.com/media/uploads/p/l/40077104_4-sunfeast-dark-fantasy-biscuits-cookies-choco-fills.jpg,300 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/40077104/sunfeast-dark-fantasy-biscuits-cookies-choco-fills-300-g/
Dark Fantasy - Choco Fills,Sunfeast,510.00,378.68,https://www.bigbasket.com/media/uploads/p/l/1202647_3-sunfeast-dark-fantasy-choco-fills.jpg,3x300 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/1202647/sunfeast-dark-fantasy-choco-fills-3x300-g/
Oil Dispenser,GREEN KIVVI,299.00,179.00,https://www.bigbasket.com/media/uploads/p/l/40218151_3-green-kivvi-oil-dispenser.jpg,500 ml,"Kitchen, Garden & Pets",Glassware,https://www.bigbasket.com/pd/40218151/green-kivvi-oil-dispenser-500-ml/
Cardamom Green/Elakki,BB Royal,200.00,132.00,https://www.bigbasket.com/media/uploads/p/l/40000210_11-bb-royal-cardamomelaichi-green.jpg,50 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/40000210/bb-royal-cardamomelaichi-green-50-g/
Cardamom Green/Elakki,BB Royal,100.00,54.00,https://www.bigbasket.com/media/uploads/p/l/30000285_10-bb-royal-cardamomelaichi-green.jpg,20 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/30000285/bb-royal-cardamomelaichi-green-20-g-pouch/
Cardamom Green/Elakki,BB Royal,500.00,260.00,https://www.bigbasket.com/media/uploads/p/l/20000463_10-bb-royal-cardamomelaichi-green.jpg,100 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/20000463/bb-royal-cardamomelaichi-green-100-g/
Matar Paneer,bb Combo,265.12,187.00,https://www.bigbasket.com/media/uploads/p/l/1203205_2-bb-combo-matar-paneer.jpg,Combo,Fruits & Vegetables,Cut & Peeled Veggies,https://www.bigbasket.com/pd/1203205/bb-combo-matar-paneer-combo/
Organic - Brown Rice,BB Royal,938.00,698.00,https://www.bigbasket.com/media/uploads/p/l/1209744_1-bb-royal-organic-brown-rice.jpg,2x5 kg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice",https://www.bigbasket.com/pd/1209744/bb-royal-organic-brown-rice-2x5-kg/
Organic Brown Rice,BB Royal,95.00,74.00,https://www.bigbasket.com/media/uploads/p/l/40072466_14-bb-royal-organic-brown-rice.jpg,1 kg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice",https://www.bigbasket.com/pd/40072466/bb-royal-organic-brown-rice-1-kg/
Organic Brown Rice,BB Royal,469.00,349.00,https://www.bigbasket.com/media/uploads/p/l/40072467_14-bb-royal-organic-brown-rice.jpg,5 kg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice",https://www.bigbasket.com/pd/40072467/bb-royal-organic-brown-rice-5-kg/
Organic Brown Rice/Akki,BB Royal,899.00,669.00,https://www.bigbasket.com/media/uploads/p/l/40127666_12-bb-royal-organic-brown-rice.jpg,10 kg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice",https://www.bigbasket.com/pd/40127666/bb-royal-organic-brown-rice-10-kg/
Organic Brown Rice/Akki,BB Royal,190.00,145.00,https://www.bigbasket.com/media/uploads/p/l/40091133_13-bb-royal-organic-brown-rice.jpg,2 kg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice",https://www.bigbasket.com/pd/40091133/bb-royal-organic-brown-rice-2-kg/
"Steel Hook/Hanger - Self Adhesive/Stickable, BH 052",BB Home,158.00,94.08,https://www.bigbasket.com/media/uploads/p/l/1213388_2-bb-home-steel-hookhanger-self-adhesivestickable-bh-052.jpg,2 x 1 pc,"Kitchen, Garden & Pets",Wall Hooks & Hangers,https://www.bigbasket.com/pd/1213388/bb-home-steel-hookhanger-self-adhesivestickable-bh-052-2-x-1-pc/
"Steel Hook/Hanger - Self Adhesive/Stickable, BH 052",BB Home,79.00,49.00,https://www.bigbasket.com/media/uploads/p/l/40144766_2-bb-home-steel-hookhanger-self-adhesivestickable-bh-052.jpg,1 pc,"Kitchen, Garden & Pets",Wall Hooks & Hangers,https://www.bigbasket.com/pd/40144766/bb-home-steel-hookhanger-self-adhesivestickable-bh-052-1-pc/
Pulse Deodorant,Axe,630.00,315.01,https://www.bigbasket.com/media/uploads/p/l/1208792_2-axe-pulse-deodorant.jpg,3x150 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/1208792/axe-pulse-deodorant-3x150-ml/
"Pulse - Long Lasting Deodorant, Bodyspray, For Men",Axe,210.00,147.00,https://www.bigbasket.com/media/uploads/p/l/266657_11-axe-pulse-long-lasting-deodorant-bodyspray-for-men.jpg,150 ml,Beauty & Hygiene,Men's Deodorants,https://www.bigbasket.com/pd/266657/axe-pulse-long-lasting-deodorant-bodyspray-for-men-150-ml/
"Keratin Smooth Pro Collection Conditioner - Keratin & Argan Oil, Upto 100% Smoother Shiny Hair",TRESemme,395.00,260.00,https://www.bigbasket.com/media/uploads/p/l/40188374_4-tresele-keratin-smooth-conditioner.jpg,340 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/40188374/tresemme-keratin-smooth-conditioner-340-ml/
"Keratin Smooth Pro Collection Conditioner - Keratin & Argan Oil, Upto 100% Smoother Shiny Hair",TRESemme,229.00,172.00,https://www.bigbasket.com/media/uploads/p/l/40002095_16-tresele-keratin-smooth-conditioner.jpg,190 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/40002095/tresemme-keratin-smooth-conditioner-190-ml/
Pearl & Beauty Women Deodorant - Beautiful Underarms & 48h Protection,Nivea,225.00,153.00,https://www.bigbasket.com/media/uploads/p/l/263745_7-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,150 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/263745/nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection-150-ml/
Pearl & Beauty Women Deodorant - Beautiful Underarms & 48h Protection,Nivea,450.00,265.21,https://www.bigbasket.com/media/uploads/p/l/1213586_2-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,2x150 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/1213586/nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection-2x150-ml/
Pearl & Beauty Women Deodorant - Beautiful Underarms & 48H Protection,Nivea,675.00,306.02,https://www.bigbasket.com/media/uploads/p/l/1220077_1-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,3x150 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/1220077/nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection-3x150-ml-multipack/
BB Royal Rice - Idli 5 kg + BB Popular Urad - Gota/Whole 2kg,bb Combo,725.00,526.00,https://www.bigbasket.com/media/uploads/p/l/1203444_2-bb-combo-bb-royal-rice-idli-5-kg-bb-popular-urad-gotawhole-2kg.jpg,Combo,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal",https://www.bigbasket.com/pd/1203444/bb-combo-bb-royal-rice-idli-5-kg-bb-popular-urad-gotawhole-2kg-combo/
Strong & Long Health Shampoo,Clinic Plus,230.00,212.00,https://www.bigbasket.com/media/uploads/p/l/100090784_8-clinic-plus-strong-long-health-shampoo.jpg,340 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/100090784/clinic-plus-strong-long-health-shampoo-340-ml/
Strong & Long Health Shampoo,Clinic Plus,699.00,491.00,https://www.bigbasket.com/media/uploads/p/l/40194114_3-clinic-plus-strong-long-health-shampoo.jpg,1 L,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/40194114/clinic-plus-strong-long-health-shampoo-1-l/
Strong & Long Health Shampoo,Clinic Plus,52.00,52.00,https://www.bigbasket.com/media/uploads/p/l/266628_5-clinic-plus-strong-long-health-shampoo.jpg,80 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/266628/clinic-plus-strong-long-health-shampoo-80-ml/
Strong & Long Health Shampoo,Clinic Plus,525.00,345.50,https://www.bigbasket.com/media/uploads/p/l/40019013_7-clinic-plus-strong-long-health-shampoo.jpg,650 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/40019013/clinic-plus-strong-long-health-shampoo-650-ml-bottle/
Strong & Long Health Shampoo,Clinic Plus,115.00,112.00,https://www.bigbasket.com/media/uploads/p/l/266631_12-clinic-plus-strong-long-health-shampoo.jpg,175 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/266631/clinic-plus-strong-long-health-shampoo-175-ml/
Strong & Long Health Shampoo,Clinic Plus,230.00,218.50,https://www.bigbasket.com/media/uploads/p/l/100081530_5-clinic-plus-strong-long-health-shampoo.jpg,340 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/100081530/clinic-plus-strong-long-health-shampoo-340-ml/
Intense Repair Shampoo,Dove,740.00,524.00,https://www.bigbasket.com/media/uploads/p/l/268458_11-dove-intense-repair-shampoo.jpg,650 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/268458/dove-intense-repair-shampoo-650-ml/
Intense Repair Shampoo,Dove,999.00,607.50,https://www.bigbasket.com/media/uploads/p/l/40141851_4-dove-intense-repair-shampoo.jpg,1 L,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/40141851/dove-intense-repair-shampoo-1-l/
Intense Repair Shampoo,Dove,345.00,279.00,https://www.bigbasket.com/media/uploads/p/l/229141_7-dove-intense-repair-shampoo.jpg,340 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/229141/dove-intense-repair-shampoo-340-ml/
Intense Repair Shampoo,Dove,68.00,68.00,https://www.bigbasket.com/media/uploads/p/l/266682_8-dove-intense-repair-shampoo.jpg,80 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/266682/dove-intense-repair-shampoo-80-ml/
Intense Repair Shampoo,Dove,170.00,170.00,https://www.bigbasket.com/media/uploads/p/l/266685_8-dove-intense-repair-shampoo.jpg,180 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/266685/dove-intense-repair-shampoo-180-ml/
Fusion 5 Blade Shaving Cartridges 10 pcs + Classic Foam Shave - Sensitive 418 g,Gillette,2375.00,1543.78,https://www.bigbasket.com/media/uploads/p/l/1216031_1-gillette-fusion-5-blade-shaving-cartridges-10-pcs-classic-foam-shave-sensitive-418-g.jpg,Combo,Beauty & Hygiene,Shaving Care,https://www.bigbasket.com/pd/1216031/gillette-fusion-5-blade-shaving-cartridges-10-pcs-classic-foam-shave-sensitive-418-g-combo/
"Cheese/Vegetable/Ginger Grater - Steel, 25 cm",Elephant ,109.00,69.00,https://www.bigbasket.com/media/uploads/p/l/40220007_1-elephant-cheesevegetableginger-grater-steel-25-cm.jpg,1 pc,"Kitchen, Garden & Pets",Choppers & Graters,https://www.bigbasket.com/pd/40220007/elephant-cheesevegetableginger-grater-steel-25-cm-1-pc/
