,ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
3422,"Screwdriver Set - With Torx, Phillips 1.5 & 1.2, Flathead 2.0, Tri-Point 0.6, Triangle Paddles, Mount Bars, Graver, Scraper & Tweezers",Spartan,699.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40236206_1-spartan-screwdriver-set-with-torx-phillips-15-12-flathead-20-tri-point-06-triangle-paddles-mount-bars-graver-scraper-tweezers.jpg,16,"Kitchen, Garden & Pets",Battery & Electrical
3423,Ceramic Cup & Saucer - Cream Imperial Blue,Claycraft,1689.0,1249.0,https://www.bigbasket.com/media/uploads/p/l/40236243_2-claycraft-ceramic-cup-saucer-cream-imperial-blue.jpg,220,"Kitchen, Garden & Pets","Cups, Mugs & Tumblers"
3424,Ceramic Cup & Saucer Set - Diamond Goldline,Claycraft,2099.0,1499.0,https://www.bigbasket.com/media/uploads/p/l/40236245_2-claycraft-ceramic-cup-saucer-set-diamond-goldline.jpg,220,"Kitchen, Garden & Pets","Cups, Mugs & Tumblers"
3425,"Premium Breathable Baby Diapers - S, 3-8 kg, Super Absorbent",Mee Mee,594.0,594.0,https://www.bigbasket.com/media/uploads/p/l/40110529_7-mee-mee-baby-premium-diaper-small.jpg,44,Baby Care,Diapers
3426,"Breathable Diapers - S, 3-8 kg, Super Absorbent",Mee Mee,349.0,244.5,https://www.bigbasket.com/media/uploads/p/l/40110530_3-mee-mee-baby-premium-diapers-small.jpg,22,Baby Care,Diapers
3427,Jaya Boiled Rice,BB Royal,1500.0,1069.0,https://www.bigbasket.com/media/uploads/p/l/40169835_4-bb-royal-jaya-boiled-rice.jpg,25,"Foodgrains, Oil & Masala",Boiled & Steam Rice
3428,Organic - Kodo Millet/Varagu/Rice Flour/Akki Hittu,BB Royal,88.0,58.0,https://www.bigbasket.com/media/uploads/p/l/40176632_5-bb-royal-organic-kodo-milletvaragu-rice-flour.jpg,500,"Foodgrains, Oil & Masala",Organic Millet & Flours
3429,"Geranium & Tea Tree Beard Oil - With Pure Ingredients, Natural, Reduces Dryness",Mancode,349.0,209.4,https://www.bigbasket.com/media/uploads/p/l/40232412_1-mancode-geranium-tea-tree-beard-oil-with-pure-ingredients-natural-reduces-dryness.jpg,60,Beauty & Hygiene,Moustache & Beard Care
3430,"By Salman Khan - Eau De Parfum, Humane , Long Lasting Fragrance",FRSH,1499.0,749.5,https://www.bigbasket.com/media/uploads/p/l/40242663_2-frsh-by-salman-khan-eau-de-parfum-humane-long-lasting-fragrance.jpg,100,Beauty & Hygiene,Eau De Parfum
3431,"Nail Polish - Sparkling Stars, Purple Diva, Midnight Blue, Hot Silver, Silverish Gold, Zero-chip, Heavily Pigmented",Juice,375.0,281.25,https://www.bigbasket.com/media/uploads/p/l/40258326_1-juice-nail-polish-sparkling-stars-purple-diva-midnight-blue-hot-silver-silverish-gold-zero-chip-heavily-pigmented.jpg,55,Beauty & Hygiene,Nails
3432,"Styling Hair Clay Wax - Strong Hold, Ultra Matte Finish",Set Wet,299.0,224.25,https://www.bigbasket.com/media/uploads/p/l/40229258_1-set-wet-styling-hair-clay-wax-strong-hold-ultra-matte-finish.jpg,60,Beauty & Hygiene,Hair Care & Styling
3433,"Nail Polish - Grape Purple - 79, Pigment Blue-117, Pearly Flint-269, Zero-chip, Heavily Pigmented",Juice,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40258331_1-juice-nail-polish-grape-purple-79-pigment-blue-117-pearly-flint-269-zero-chip-heavily-pigmented.jpg,33,Beauty & Hygiene,Nails
3434,"Nail Polish - Milky Way -S37, Sparkling Stars-S13, Pearly Black-S03, Zero-chip, Heavily Pigmented",Juice,270.0,202.5,https://www.bigbasket.com/media/uploads/p/l/40258333_1-juice-nail-polish-milky-way-s37-sparkling-stars-s13-pearly-black-s03-zero-chip-heavily-pigmented.jpg,33,Beauty & Hygiene,Nails
3435,"Nail Polish - Coral Sunset, Amber Red, Firey Red, Coral Pink, Lobster Red, Zero-chip, Heavily Pigmented",Juice,450.0,337.5,https://www.bigbasket.com/media/uploads/p/l/40258334_1-juice-nail-polish-coral-sunset-amber-red-firey-red-coral-pink-lobster-red-zero-chip-heavily-pigmented.jpg,55,Beauty & Hygiene,Nails
3436,"Collagen Peptide 24 Face Cream With Collagen Peptide & Niacinamide - Suitable For Normal, Dry, Oily & Combination Skin",Olay,1999.0,1999.0,https://www.bigbasket.com/media/uploads/p/l/40250133_1-olay-collagen-peptide-24-face-cream-with-collagen-peptide-niacinamide-suitable-for-normal-dry-oily-combination-skin.jpg,50,Beauty & Hygiene,Face Care
3437,"Collagen Peptide 24 Face Serum With Collagen Peptide & Niacinamide - For Normal, Dry, Oily & Combination Skin",Olay,1999.0,1199.4,https://www.bigbasket.com/media/uploads/p/l/40250134_1-olay-collagen-peptide-24-face-serum-with-collagen-peptide-niacinamide-for-normal-dry-oily-combination-skin.jpg,30,Beauty & Hygiene,Face Care
3438,Shadow For Him EDP Woody Perfume For Men,Ajmal,2300.0,1495.0,https://www.bigbasket.com/media/uploads/p/l/40159224_7-ajmal-shadow-for-him-edp-woody-perfume-for-men.jpg,75,Beauty & Hygiene,Eau De Parfum
3439,Cassia - Split,BB Popular,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40084993_22-bb-popular-cassia-split.jpg,100,"Foodgrains, Oil & Masala",Whole Spices
3440,Rajma Chitra,BB Popular,110.0,56.0,https://www.bigbasket.com/media/uploads/p/l/40085072_5-bb-popular-rajma-whitechitra.jpg,500,"Foodgrains, Oil & Masala",Urad & Other Dals
3441,"Processed Cheese Slices - Made From Cow Milk, Easy To Use",D'Lecta,310.0,209.0,https://www.bigbasket.com/media/uploads/p/l/40237191_2-dlecta-cheese-slices-processed-spread.jpg,400,"Bakery, Cakes & Dairy",Cheese
3442,"Coffee - Provides Strength, Latte Flavour",HELL ENERGY,99.0,74.25,https://www.bigbasket.com/media/uploads/p/l/40236199_1-hell-energy-coffee-provides-strength-latte-flavour.jpg,250,Gourmet & World Food,Coffee & Pre-Mix
3443,"Sport Refresh - Beard & Face Wash, Infused With Peppermint & Avocado Oil, Prevents Beardruff & Acne",Men Deserve,280.0,182.0,https://www.bigbasket.com/media/uploads/p/l/40237576_1-men-deserve-sport-refresh-beard-face-wash-infused-with-peppermint-avocado-oil-prevents-beardruff-acne.jpg,100,Beauty & Hygiene,Face & Body
3444,"Daily Strengthening Conditioning Shampoo - For Men, Keratin Protein, Vitamin E, Hair Fall Control",Men Deserve,750.0,487.5,https://www.bigbasket.com/media/uploads/p/l/40237578_1-men-deserve-daily-strengthening-conditioning-shampoo-for-men-keratin-protein-vitamin-e-hair-fall-control.jpg,250,Beauty & Hygiene,Hair Care & Styling
3445,"Hair Styling Cream - Strong Hold + Nourishment, Keratin Restore",Men Deserve,350.0,262.01,https://www.bigbasket.com/media/uploads/p/l/40237581_1-men-deserve-hair-styling-cream-strong-hold-nourishment-keratin-restore.jpg,100,Beauty & Hygiene,Hair Care & Styling
3446,Tandoori Hummus Dip & Spread,Wingreens Farms,200.0,120.0,https://www.bigbasket.com/media/uploads/p/l/40109973_2-wingreens-farms-tandoori-hulus-dip-spread.jpg,150,Gourmet & World Food,"Hummus, Cheese, Salsa Dip"
3447,Organic - Little Millet/Samai/Rice Flour/Akki Hittu,BB Royal,88.0,65.0,https://www.bigbasket.com/media/uploads/p/l/40176634_4-bb-royal-organic-little-milletsamai-rice-flour.jpg,500,"Foodgrains, Oil & Masala",Organic Millet & Flours
3448,Deeply Nourishing Baby Wash,Mamaearth,399.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40144736_2-mamaearth-deeply-nourishing-baby-wash.jpg,400,Baby Care,Baby Bath
3449,Deeply Nourishing Natural Baby Wash,Mamaearth,125.0,125.0,https://www.bigbasket.com/media/uploads/p/l/40192873_2-mamaearth-deeply-nourishing-natural-baby-wash.jpg,100,Baby Care,Baby Bath
3450,"Body Wash - Deeply Nourishing For Babies, 0-5 years",Mamaearth,199.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40102626_2-mamaearth-body-wash-deeply-nourishing-for-babies-0-5-years.jpg,200,Baby Care,Baby Bath
3451,Organic Earl Grey Green Tea Bags - With Bergamot Citrus,VAHDAM,200.0,140.0,https://www.bigbasket.com/media/uploads/p/l/40193287_2-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,30,Beverages,Tea Bags
3452,"Aluminum Round Shape Cake Mould, KL-01",Klassic,689.0,379.0,https://www.bigbasket.com/media/uploads/p/l/40205169_1-klassic-aluminum-round-shape-cake-mould-kl-01.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3453,"Floral Shape Silicon Cake Mould Small Assorted Colour, KL-03",Klassic,489.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40205171_1-klassic-floral-shape-silicon-cake-mould-small-assorted-colour-kl-03.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3454,"Floral Shape Silicon Cake Mould Large Assorted Colour, KL-05",Klassic,789.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40205173_1-klassic-floral-shape-silicon-cake-mould-large-assorted-colour-kl-05.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3455,"Oval Shape Cake Mould Silicone For Baking Assorted Colour, KL-06",Klassic,549.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40205174_1-klassic-oval-shape-cake-mould-silicone-for-baking-assorted-colour-kl-06.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3456,"Piping Bag Tips With Steel Nozzles, KL-09",Klassic,349.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40205177_1-klassic-piping-bag-tips-with-steel-nozzles-kl-09.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3457,"Silicone Oval Shape Cake Mould For Baking , KL-11",Klassic,669.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40205179_1-klassic-silicone-oval-shape-cake-mould-for-baking-kl-11.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3458,Clay Modelling Tools Set KL-18,Klassic,299.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40205186_1-klassic-clay-modelling-tools-set-kl-18.jpg,3,"Kitchen, Garden & Pets",Bakeware Accessories
3459,"Steel Cookie Cutter Set, KL-20",Klassic,749.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40205188_1-klassic-steel-cookie-cutter-set-kl-20.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3460,"Revolving Cake Stand, KL-28",Klassic,739.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40205196_1-klassic-revolving-cake-stand-kl-28.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3461,"Stainless Steel Tips Tool Kit, KL-30",Klassic,1159.0,599.0,https://www.bigbasket.com/media/uploads/p/l/40205198_1-klassic-stainless-steel-tips-tool-kit-kl-30.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3462,"Silicone Cupcake Mould, KL-34",Klassic,579.0,329.0,https://www.bigbasket.com/media/uploads/p/l/40205202_1-klassic-silicone-cupcake-mould-kl-34.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3463,"Polythene Icing Piping Bag, Medium, KL-36",Klassic,619.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40205203_1-klassic-polythene-icing-piping-bag-medium-kl-36.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3464,"Polythene Icing Piping Bag, Large, KL-37",Klassic,639.0,329.0,https://www.bigbasket.com/media/uploads/p/l/40205204_1-klassic-polythene-icing-piping-bag-large-kl-37.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3465,"Silicone Spatula, KL-38",Klassic,459.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40205205_1-klassic-silicone-spatula-kl-38.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3466,"Silicone Spatula Medium, KL-42",Klassic,229.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40205209_1-klassic-silicone-spatula-medium-kl-42.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3467,"Round Plastic Measuring Cup, KL-44",Klassic,349.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40205211_1-klassic-round-plastic-measuring-cup-kl-44.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3468,"Non-Stick Round Baking Tray, KL-45",Klassic,699.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40205212_1-klassic-non-stick-round-baking-tray-kl-45.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3469,"Non-Stick Round Baking Tray, KL-47",Klassic,689.0,379.0,https://www.bigbasket.com/media/uploads/p/l/40205214_1-klassic-non-stick-round-baking-tray-kl-47.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3470,"Cake Base Plate 12"", KL-50",Klassic,249.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40205216_1-klassic-cake-base-plate-12-kl-50.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3471,"Baking Cake Cavity Mould 15"", KL-53",Klassic,229.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40205219_1-klassic-baking-cake-cavity-mould-15-kl-53.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3472,"Baking Cake Cavity Mould 8"", KL-54",Klassic,669.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40205220_1-klassic-baking-cake-cavity-mould-8-kl-54.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3473,"Baking Cake Cavity Mould 9"", KL-55",Klassic,699.0,449.0,https://www.bigbasket.com/media/uploads/p/l/40205221_1-klassic-baking-cake-cavity-mould-9-kl-55.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3474,"Double Sided Car Sponge -  Multifunctional, Easy To Use",YORK,180.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40226969_1-york-double-sided-car-sponge-multifunctional-easy-to-use.jpg,1,Cleaning & Household,Dust Cloth & Wipes
3475,Sauce - Sweet Chill  (Sugar Free),Pantai,325.0,243.75,https://www.bigbasket.com/media/uploads/p/l/20004952_1-pantai-sauce-sweet-chill-sugar-free.jpg,200,Gourmet & World Food,Thai & Asian Sauces
3476,Milk - Coconut,Pantai,150.0,90.0,https://www.bigbasket.com/media/uploads/p/l/100135504_1-pantai-milk-coconut.jpg,400,Gourmet & World Food,"Curry Paste, Coconut Milk"
3477,Oil Control Face Wash With Charcoal & Cooling Mint,Nivea Men,199.0,139.3,https://www.bigbasket.com/media/uploads/p/l/40196812_2-nivea-men-oil-control-face-wash-with-charcoal-cooling-mint.jpg,100,Beauty & Hygiene,Face & Body
3478,Garcinia Cambogia 3000mg + Piperine 6mg Vegetarian Tablets - For Weight Loss,Carbamide Forte,750.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40221255_3-carbamide-forte-garcinia-cambogia-3000mg-piperine-6mg-vegetarian-tablets-for-weight-loss.jpg,120,Beauty & Hygiene,Supplements & Proteins
3479,"Figaro Extra Virgin Olive Oil- 100% Natural and Cold Extracted- Perfect for Salad, Paratha, Marinade - Imported from Spain- 500ml Bottle",Figaro,649.0,447.81,https://www.bigbasket.com/media/uploads/p/l/100140877_9-figaro-extra-virgin-olive-oil.jpg,500,Gourmet & World Food,Extra Virgin Olive Oil
3480,"Soap Bar - Wipeout , Germ Protect - Refreshing & Deep Cleansing",Beardo,199.0,119.4,https://www.bigbasket.com/media/uploads/p/l/40225177_1-beardo-soap-bar-wipeout-germ-protect-refreshing-deep-cleansing.jpg,125,Beauty & Hygiene,Bath & Shower
3481,"Skin Brightening Massage Gel - Turmeric, For Men",Beardo,250.0,150.0,https://www.bigbasket.com/media/uploads/p/l/40225178_1-beardo-skin-brightening-massage-gel-turmeric-for-men.jpg,50,Beauty & Hygiene,Face & Body
3482,Hair Thickening Serum Spray - For Men,Beardo,350.0,210.0,https://www.bigbasket.com/media/uploads/p/l/40225181_1-beardo-hair-thickening-serum-spray-for-men.jpg,50,Beauty & Hygiene,Hair Care & Styling
3483,"Mucuna Puriens Veggie Capsules - 500 mg, For Men's Fertility",Natures Velvet,800.0,424.0,https://www.bigbasket.com/media/uploads/p/l/40220590_1-natures-velvet-mucuna-puriens-veggie-capsules-500-mg-for-mens-fertility.jpg,60,Beauty & Hygiene,Ayurveda
3484,"Multi Vitamins, Minerals & Antioxidants Tablets - For Overall Health",Natures Velvet,500.0,290.0,https://www.bigbasket.com/media/uploads/p/l/40164856_4-natures-velvet-multi-vitamins-minerals-antioxidants-tablets-for-overall-health.jpg,30,Beauty & Hygiene,Supplements & Proteins
3485,Natural Vitamin C 500mg Vegetarian Capsules - Boosts Immunity,Natures Velvet,800.0,392.0,https://www.bigbasket.com/media/uploads/p/l/40115068_4-natures-velvet-natural-vitamin-c-500mg-vegetarian-capsules-boosts-ilunity.jpg,60,Beauty & Hygiene,Ayurveda
3486,"NVCare - Whey Based Drink, Instant Mix, Rich In BCAA",Natures Velvet,600.0,360.0,https://www.bigbasket.com/media/uploads/p/l/40164857_5-natures-velvet-nvcare-whey-based-drink-instant-mix-rich-in-bcaa.jpg,300,Beauty & Hygiene,Supplements & Proteins
3487,"NVGrow - Soy Based Drink, Instant Mix, Rich In BCAA",Natures Velvet,600.0,390.0,https://www.bigbasket.com/media/uploads/p/l/40164858_3-natures-velvet-nvgrow-soy-based-drink-instant-mix-rich-in-bcaa.jpg,300,Beauty & Hygiene,Supplements & Proteins
3488,"Pea Protein Isolate - 100% Vegan & Plant Based, Rich in BCAAs",Natures Velvet,3000.0,1770.0,https://www.bigbasket.com/media/uploads/p/l/40220592_1-natures-velvet-pea-protein-isolate-100-vegan-plant-based-rich-in-bcaas.jpg,1,Beauty & Hygiene,Supplements & Proteins
3489,Plant Protein Supplement - 100% Vegan Rich in BCAAs,Natures Velvet,3000.0,1770.0,https://www.bigbasket.com/media/uploads/p/l/40220595_1-natures-velvet-plant-protein-supplement-100-vegan-rich-in-bcaas.jpg,1,Beauty & Hygiene,Supplements & Proteins
3490,"Plant Protein Supplement - 100% Vegan, Rich in BCAAs",Natures Velvet,1000.0,660.0,https://www.bigbasket.com/media/uploads/p/l/40220596_1-natures-velvet-plant-protein-supplement-100-vegan-rich-in-bcaas.jpg,300,Beauty & Hygiene,Supplements & Proteins
3491,Probiotics Capsules - For Intestinal Health,Natures Velvet,500.0,295.0,https://www.bigbasket.com/media/uploads/p/l/40164860_3-natures-velvet-probiotics-capsules-for-intestinal-health.jpg,30,Beauty & Hygiene,Supplements & Proteins
3492,Punarnava Extract 500 mg Vegetarian Capsules - Kidney & UT Health,Natures Velvet,800.0,352.0,https://www.bigbasket.com/media/uploads/p/l/40115056_3-natures-velvet-punarnava-extract-500-mg-vegetarian-capsules-kidney-ut-health.jpg,60,Beauty & Hygiene,Ayurveda
3493,"Rose Petal Powder - Beauty Mask For Hair, Face & Body",Natures Velvet,700.0,462.0,https://www.bigbasket.com/media/uploads/p/l/40220599_1-natures-velvet-rose-petal-powder-beauty-mask-for-hair-face-body.jpg,250,Beauty & Hygiene,Face & Body
3494,"Saw Palmetto Supplement Tablets -  Biotin & Vitamins, For Hair & Prostate Health",Natures Velvet,1600.0,752.0,https://www.bigbasket.com/media/uploads/p/l/40220600_1-natures-velvet-saw-palmetto-supplement-tablets-biotin-vitamins-for-hair-prostate-health.jpg,60,Beauty & Hygiene,Supplements & Proteins
3495,Shatavari Extract 500 mg Vegetarian Capsules - For Women's Fertility,Natures Velvet,800.0,328.0,https://www.bigbasket.com/media/uploads/p/l/40124081_3-natures-velvet-shatavari-extract-500-mg-vegetarian-capsules-for-womens-fertility.jpg,60,Beauty & Hygiene,Ayurveda
3496,Shilajit Extract 500mg Vegetarian Capsules - For Youth & Stamina,Natures Velvet,1300.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40115060_4-natures-velvet-shilajit-extract-500mg-vegetarian-capsules-for-youth-stamina.jpg,60,Beauty & Hygiene,Ayurveda
3497,Shuddha Guggulu Extract 500 mg Vegetarian Capsules - Cholesterol Management,Natures Velvet,900.0,414.0,https://www.bigbasket.com/media/uploads/p/l/40115061_4-natures-velvet-shuddha-guggulu-extract-500-mg-vegetarian-capsules-cholesterol-management.jpg,60,Beauty & Hygiene,Ayurveda
3498,"Soy Protein Dietary Supplement Powder - Vegetarian & Natural, Muscle Strength",Natures Velvet,2500.0,850.0,https://www.bigbasket.com/media/uploads/p/l/40115085_3-natures-velvet-soy-protein-dietary-supplement-powder-vegetarian-natural-muscle-strength.jpg,1,Beauty & Hygiene,Supplements & Proteins
3499,Spirulina Powder - 100% Natural With Nutrients,Natures Velvet,400.0,288.0,https://www.bigbasket.com/media/uploads/p/l/40124105_3-natures-velvet-spirulina-powder-100-natural-with-nutrients.jpg,100,Beauty & Hygiene,Supplements & Proteins
3500,Stevia Leaf Powder - Natural Sweetener & Herbal Detox,Natures Velvet,1500.0,960.0,https://www.bigbasket.com/media/uploads/p/l/40115087_3-natures-velvet-stevia-leaf-powder-natural-sweetener-herbal-detox.jpg,1,Beauty & Hygiene,Supplements & Proteins
3501,Tribulus Extract 500 mg Vegetarian Capsules - Testosterone Booster,Natures Velvet,800.0,416.0,https://www.bigbasket.com/media/uploads/p/l/40115062_4-natures-velvet-tribulus-extract-500-mg-vegetarian-capsules-testosterone-booster.jpg,60,Beauty & Hygiene,Ayurveda
3502,Trikatu Extract 500 mg Vegetarian Capsules - For Gastric Problems,Natures Velvet,900.0,324.0,https://www.bigbasket.com/media/uploads/p/l/40115063_4-natures-velvet-trikatu-extract-500-mg-vegetarian-capsules-for-gastric-problems.jpg,60,Beauty & Hygiene,Ayurveda
3503,Triphala Powder -  For Digestion & Constipation,Natures Velvet,500.0,355.0,https://www.bigbasket.com/media/uploads/p/l/40220604_1-natures-velvet-triphala-powder-for-digestion-constipation.jpg,250,Beauty & Hygiene,Ayurveda
3504,Tulsi Extract 500 mg Vegetarian Capsules - For Cold & Cough,Natures Velvet,600.0,360.0,https://www.bigbasket.com/media/uploads/p/l/40115065_4-natures-velvet-tulsi-extract-500-mg-vegetarian-capsules-for-cold-cough.jpg,60,Beauty & Hygiene,Ayurveda
3505,Turmeric Extract 500mg Vegetarian Capsules - Anti-infective & Anti-inflammatory,Natures Velvet,1300.0,728.0,https://www.bigbasket.com/media/uploads/p/l/40115066_4-natures-velvet-turmeric-extract-500mg-vegetarian-capsules-anti-infective-anti-inflalatory.jpg,60,Beauty & Hygiene,Ayurveda
